hotel,is_canceled,lead_time,arrival_month_year,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel
Resort Hotel,1,111,16-Feb,2016,February,7,12,0,2,2,0,0,FB,PRT,Groups,TA/TO
Resort Hotel,1,111,16-Feb,2016,February,7,12,0,2,2,0,0,FB,PRT,Groups,TA/TO
Resort Hotel,1,111,16-Feb,2016,February,7,12,0,2,2,0,0,FB,PRT,Groups,TA/TO
Resort Hotel,0,112,16-Feb,2016,February,7,12,0,2,2,0,0,Undefined,ESP,Groups,TA/TO
Resort Hotel,0,112,16-Feb,2016,February,7,12,0,2,3,0,0,Undefined,ESP,Groups,TA/TO
Resort Hotel,0,112,16-Feb,2016,February,7,12,0,2,1,0,0,Undefined,ESP,Groups,TA/TO
Resort Hotel,1,112,16-Feb,2016,February,7,12,0,2,2,0,0,FB,PRT,Groups,TA/TO
Resort Hotel,1,112,16-Feb,2016,February,7,12,0,2,2,0,0,FB,PRT,Groups,TA/TO
Resort Hotel,1,112,16-Feb,2016,February,7,12,0,2,2,0,0,FB,PRT,Groups,TA/TO
Resort Hotel,1,140,16-Feb,2016,February,7,12,0,2,2,0,0,HB,PRT,Groups,TA/TO
Resort Hotel,1,140,16-Feb,2016,February,7,12,0,2,2,0,0,HB,PRT,Groups,TA/TO
Resort Hotel,1,25,16-Feb,2016,February,7,12,0,2,2,0,0,HB,PRT,Online TA,TA/TO
Resort Hotel,1,111,16-Feb,2016,February,7,12,0,2,2,0,0,FB,PRT,Groups,TA/TO
Resort Hotel,1,111,16-Feb,2016,February,7,12,0,2,2,0,0,FB,PRT,Groups,TA/TO
Resort Hotel,1,111,16-Feb,2016,February,7,12,0,2,2,0,0,FB,PRT,Groups,TA/TO
Resort Hotel,0,112,16-Feb,2016,February,7,12,0,2,2,0,0,Undefined,ESP,Groups,TA/TO
Resort Hotel,0,112,16-Feb,2016,February,7,12,0,2,2,0,0,Undefined,ESP,Groups,TA/TO
Resort Hotel,1,112,16-Feb,2016,February,7,12,0,2,2,0,0,FB,PRT,Groups,TA/TO
Resort Hotel,1,112,16-Feb,2016,February,7,12,0,2,2,0,0,FB,PRT,Groups,TA/TO
Resort Hotel,1,112,16-Feb,2016,February,7,12,0,2,2,0,0,FB,PRT,Groups,TA/TO
Resort Hotel,1,140,16-Feb,2016,February,7,12,0,2,2,0,0,HB,PRT,Groups,TA/TO
Resort Hotel,1,140,16-Feb,2016,February,7,12,0,2,2,0,0,HB,PRT,Groups,TA/TO
Resort Hotel,1,140,16-Feb,2016,February,7,12,0,2,2,0,0,HB,PRT,Groups,TA/TO
Resort Hotel,1,88,16-Feb,2016,February,7,12,0,2,2,0,0,FB,PRT,Groups,TA/TO
Resort Hotel,1,111,16-Feb,2016,February,7,12,0,2,2,0,0,FB,PRT,Groups,TA/TO
Resort Hotel,1,111,16-Feb,2016,February,7,12,0,2,2,0,0,FB,PRT,Groups,TA/TO
Resort Hotel,1,111,16-Feb,2016,February,7,12,0,2,2,0,0,FB,PRT,Groups,TA/TO
Resort Hotel,0,112,16-Feb,2016,February,7,12,0,2,2,0,0,Undefined,ESP,Groups,TA/TO
Resort Hotel,0,112,16-Feb,2016,February,7,12,0,2,2,0,0,Undefined,ESP,Groups,TA/TO
Resort Hotel,0,112,16-Feb,2016,February,7,12,0,2,3,0,0,Undefined,ESP,Groups,TA/TO
Resort Hotel,0,112,16-Feb,2016,February,7,12,0,2,1,0,0,Undefined,ESP,Groups,TA/TO
Resort Hotel,1,112,16-Feb,2016,February,7,12,0,2,2,0,0,FB,PRT,Groups,TA/TO
Resort Hotel,1,112,16-Feb,2016,February,7,12,0,2,2,0,0,FB,PRT,Groups,TA/TO
Resort Hotel,1,112,16-Feb,2016,February,7,12,0,2,2,0,0,FB,PRT,Groups,TA/TO
Resort Hotel,1,112,16-Feb,2016,February,7,12,0,2,2,0,0,FB,PRT,Groups,TA/TO
Resort Hotel,1,140,16-Feb,2016,February,7,12,0,2,2,0,0,HB,PRT,Groups,TA/TO
Resort Hotel,1,140,16-Feb,2016,February,7,12,0,2,2,0,0,HB,PRT,Groups,TA/TO
Resort Hotel,1,140,16-Feb,2016,February,7,12,0,2,2,0,0,HB,PRT,Groups,TA/TO
Resort Hotel,1,140,16-Feb,2016,February,7,12,0,2,2,0,0,HB,PRT,Groups,TA/TO
Resort Hotel,1,7,16-Feb,2016,February,7,12,1,2,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,47,16-Feb,2016,February,7,12,1,2,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,230,16-Feb,2016,February,7,12,1,2,2,0,0,BB,GBR,Online TA,TA/TO
Resort Hotel,1,32,16-Feb,2016,February,7,13,0,1,2,0,0,BB,PRT,Direct,Direct
Resort Hotel,1,1,16-Feb,2016,February,7,13,0,1,2,0,0,BB,PRT,Direct,Direct
Resort Hotel,1,0,16-Feb,2016,February,7,13,0,1,2,1,0,BB,PRT,Direct,Direct
Resort Hotel,1,38,16-Feb,2016,February,7,13,0,1,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,25,16-Feb,2016,February,7,13,0,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,14,16-Feb,2016,February,7,13,1,1,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,203,16-Feb,2016,February,7,13,2,5,2,0,0,BB,GBR,Online TA,TA/TO
Resort Hotel,0,101,16-Feb,2016,February,7,13,2,5,2,0,0,BB,FRA,Offline TA/TO,TA/TO
Resort Hotel,1,161,16-Feb,2016,February,7,13,6,15,2,2,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,20,16-Feb,2016,February,8,14,1,0,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,103,16-Feb,2016,February,8,14,1,0,1,0,0,BB,BRA,Online TA,TA/TO
Resort Hotel,1,3,16-Feb,2016,February,8,14,1,0,2,0,0,BB,PRT,Direct,Direct
Resort Hotel,1,4,16-Feb,2016,February,8,14,1,0,2,0,0,BB,PRT,Direct,Direct
Resort Hotel,1,18,16-Feb,2016,February,8,14,2,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,41,16-Feb,2016,February,8,14,2,2,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,46,16-Feb,2016,February,8,14,2,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,41,16-Feb,2016,February,8,14,2,2,3,1,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,72,16-Feb,2016,February,8,14,2,2,2,2,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,109,16-Feb,2016,February,8,14,2,2,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,117,16-Feb,2016,February,8,14,2,4,2,1,0,BB,HUN,Online TA,TA/TO
Resort Hotel,1,0,16-Feb,2016,February,8,15,0,0,0,0,0,SC,NULL,Offline TA/TO,TA/TO
Resort Hotel,1,200,16-Feb,2016,February,8,15,1,0,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,133,16-Feb,2016,February,8,15,1,1,2,0,0,BB,POL,Offline TA/TO,TA/TO
Resort Hotel,0,133,16-Feb,2016,February,8,15,1,1,2,0,0,BB,POL,Offline TA/TO,TA/TO
Resort Hotel,1,41,16-Feb,2016,February,8,15,1,3,2,2,0,BB,GBR,Online TA,TA/TO
Resort Hotel,1,192,16-Feb,2016,February,8,15,1,5,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,192,16-Feb,2016,February,8,15,1,5,2,0,0,BB,GBR,Online TA,TA/TO
Resort Hotel,0,188,16-Feb,2016,February,8,15,1,5,2,1,0,BB,GBR,Online TA,TA/TO
Resort Hotel,1,38,16-Feb,2016,February,8,15,2,5,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,118,16-Feb,2016,February,8,15,3,6,2,0,0,BB,PRT,Offline TA/TO,TA/TO
Resort Hotel,0,232,16-Feb,2016,February,8,16,2,6,2,0,0,BB,GBR,Online TA,TA/TO
Resort Hotel,0,99,16-Feb,2016,February,8,16,2,7,2,0,0,BB,IRL,Offline TA/TO,TA/TO
Resort Hotel,0,131,16-Feb,2016,February,8,17,0,2,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,53,16-Feb,2016,February,8,17,0,4,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,72,16-Feb,2016,February,8,17,0,3,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,44,16-Feb,2016,February,8,17,2,6,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,33,16-Feb,2016,February,8,18,0,1,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,14,16-Feb,2016,February,8,19,0,2,2,0,0,BB,PRT,Direct,Direct
Resort Hotel,1,69,16-Feb,2016,February,8,19,0,2,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,21,16-Feb,2016,February,8,19,0,2,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,35,16-Feb,2016,February,8,19,0,2,2,0,0,BB,PRT,Direct,Direct
Resort Hotel,1,2,16-Feb,2016,February,8,19,0,2,2,0,0,HB,PRT,Online TA,TA/TO
Resort Hotel,1,34,16-Feb,2016,February,8,19,2,3,3,0,0,HB,PRT,Direct,Direct
Resort Hotel,0,150,16-Feb,2016,February,8,19,2,5,1,0,0,BB,NLD,Offline TA/TO,TA/TO
Resort Hotel,0,172,16-Feb,2016,February,8,19,2,5,2,0,0,FB,IRL,Offline TA/TO,TA/TO
Resort Hotel,0,150,16-Feb,2016,February,8,19,2,5,1,0,0,BB,NLD,Offline TA/TO,TA/TO
Resort Hotel,1,10,16-Feb,2016,February,8,19,0,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,29,16-Feb,2016,February,8,20,0,1,2,0,0,HB,PRT,Online TA,TA/TO
Resort Hotel,1,1,16-Feb,2016,February,8,20,0,1,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,5,16-Feb,2016,February,8,20,0,1,2,0,0,HB,PRT,Online TA,TA/TO
Resort Hotel,1,26,16-Feb,2016,February,8,20,0,1,2,1,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,100,16-Feb,2016,February,8,20,2,1,2,0,0,BB,PRT,Direct,Direct
Resort Hotel,0,100,16-Feb,2016,February,8,20,2,1,2,0,0,BB,IRL,Direct,Direct
Resort Hotel,1,55,16-Feb,2016,February,8,20,2,5,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,108,16-Feb,2016,February,8,20,4,10,2,0,0,HB,GBR,Offline TA/TO,TA/TO
Resort Hotel,0,108,16-Feb,2016,February,8,20,4,10,2,0,0,HB,GBR,Offline TA/TO,TA/TO
Resort Hotel,1,31,16-Feb,2016,February,9,21,2,1,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,38,16-Feb,2016,February,9,21,2,3,3,1,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,11,16-Feb,2016,February,9,21,2,4,3,1,0,HB,PRT,Online TA,TA/TO
Resort Hotel,1,85,16-Feb,2016,February,9,21,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,3,16-Feb,2016,February,9,22,1,0,1,0,0,BB,PRT,Corporate,Corporate
Resort Hotel,1,24,16-Feb,2016,February,9,22,1,1,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,24,16-Feb,2016,February,9,22,1,1,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,187,16-Feb,2016,February,9,22,1,4,2,0,0,HB,GBR,Offline TA/TO,TA/TO
Resort Hotel,0,117,16-Feb,2016,February,9,22,3,7,1,0,0,BB,GBR,Offline TA/TO,TA/TO
Resort Hotel,0,117,16-Feb,2016,February,9,22,3,7,1,0,0,BB,GBR,Offline TA/TO,TA/TO
Resort Hotel,1,78,16-Feb,2016,February,9,23,0,3,2,1,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,45,16-Feb,2016,February,9,23,0,3,2,2,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,8,16-Feb,2016,February,9,24,0,1,1,0,0,BB,PRT,Corporate,Corporate
Resort Hotel,1,9,16-Feb,2016,February,9,24,0,2,2,2,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,26,16-Feb,2016,February,9,24,0,4,1,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,1,16-Feb,2016,February,9,25,0,2,2,1,0,BB,PRT,Direct,Direct
Resort Hotel,1,1,16-Feb,2016,February,9,25,0,2,2,1,0,BB,PRT,Direct,Direct
Resort Hotel,1,16,16-Feb,2016,February,9,25,1,3,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,44,16-Feb,2016,February,9,25,2,7,2,2,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,709,16-Feb,2016,February,9,25,8,20,2,0,0,HB,GBR,Direct,Direct
Resort Hotel,1,73,16-Feb,2016,February,9,26,0,1,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,73,16-Feb,2016,February,9,26,0,1,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,24,16-Feb,2016,February,9,26,0,2,2,2,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,36,16-Feb,2016,February,9,26,1,2,2,0,0,HB,PRT,Online TA,TA/TO
Resort Hotel,1,50,16-Feb,2016,February,9,26,1,2,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,74,16-Feb,2016,February,9,26,1,2,2,0,0,Undefined,PRT,Groups,TA/TO
Resort Hotel,1,74,16-Feb,2016,February,9,26,1,2,2,0,0,Undefined,PRT,Groups,TA/TO
Resort Hotel,1,30,16-Feb,2016,February,9,26,1,2,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,45,16-Feb,2016,February,9,26,1,2,2,1,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,74,16-Feb,2016,February,9,26,1,2,2,0,0,Undefined,PRT,Groups,TA/TO
Resort Hotel,1,74,16-Feb,2016,February,9,26,1,2,2,0,0,Undefined,PRT,Groups,TA/TO
Resort Hotel,1,74,16-Feb,2016,February,9,26,1,2,2,0,0,Undefined,PRT,Groups,TA/TO
Resort Hotel,1,74,16-Feb,2016,February,9,26,1,2,2,0,0,Undefined,PRT,Groups,TA/TO
Resort Hotel,1,74,16-Feb,2016,February,9,26,1,2,2,0,0,Undefined,PRT,Groups,TA/TO
Resort Hotel,1,74,16-Feb,2016,February,9,26,1,2,2,0,0,Undefined,PRT,Groups,TA/TO
Resort Hotel,1,74,16-Feb,2016,February,9,26,1,2,2,0,0,Undefined,PRT,Groups,TA/TO
Resort Hotel,1,74,16-Feb,2016,February,9,26,1,2,2,0,0,Undefined,PRT,Groups,TA/TO
Resort Hotel,1,74,16-Feb,2016,February,9,26,1,2,2,0,0,Undefined,PRT,Groups,TA/TO
Resort Hotel,1,74,16-Feb,2016,February,9,26,1,2,2,0,0,Undefined,PRT,Groups,TA/TO
Resort Hotel,1,81,16-Feb,2016,February,9,26,1,2,1,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,74,16-Feb,2016,February,9,26,1,2,2,0,0,Undefined,PRT,Groups,TA/TO
Resort Hotel,1,74,16-Feb,2016,February,9,26,1,2,2,0,0,Undefined,PRT,Groups,TA/TO
Resort Hotel,1,74,16-Feb,2016,February,9,26,1,2,2,0,0,Undefined,PRT,Groups,TA/TO
Resort Hotel,1,74,16-Feb,2016,February,9,26,1,2,2,0,0,Undefined,PRT,Groups,TA/TO
Resort Hotel,1,74,16-Feb,2016,February,9,26,1,2,2,0,0,Undefined,PRT,Groups,TA/TO
Resort Hotel,1,74,16-Feb,2016,February,9,26,1,2,2,0,0,Undefined,PRT,Groups,TA/TO
Resort Hotel,1,74,16-Feb,2016,February,9,26,1,2,2,0,0,Undefined,PRT,Groups,TA/TO
Resort Hotel,1,74,16-Feb,2016,February,9,26,1,2,2,0,0,Undefined,PRT,Groups,TA/TO
Resort Hotel,1,74,16-Feb,2016,February,9,26,1,2,2,0,0,Undefined,PRT,Groups,TA/TO
Resort Hotel,1,74,16-Feb,2016,February,9,26,1,2,2,0,0,Undefined,PRT,Groups,TA/TO
Resort Hotel,1,74,16-Feb,2016,February,9,26,1,2,2,0,0,Undefined,PRT,Groups,TA/TO
Resort Hotel,1,36,16-Feb,2016,February,9,26,1,2,2,0,0,HB,PRT,Online TA,TA/TO
Resort Hotel,1,74,16-Feb,2016,February,9,26,1,2,2,0,0,Undefined,PRT,Groups,TA/TO
Resort Hotel,1,74,16-Feb,2016,February,9,26,1,2,2,0,0,Undefined,PRT,Groups,TA/TO
Resort Hotel,1,74,16-Feb,2016,February,9,26,1,2,2,0,0,Undefined,PRT,Groups,TA/TO
Resort Hotel,1,74,16-Feb,2016,February,9,26,1,2,2,0,0,Undefined,PRT,Groups,TA/TO
Resort Hotel,1,74,16-Feb,2016,February,9,26,1,2,2,0,0,Undefined,PRT,Groups,TA/TO
Resort Hotel,1,74,16-Feb,2016,February,9,26,1,2,2,0,0,Undefined,PRT,Groups,TA/TO
Resort Hotel,0,211,16-Feb,2016,February,9,26,2,5,1,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,53,16-Feb,2016,February,9,26,2,7,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,135,16-Feb,2016,February,9,26,2,7,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,53,16-Feb,2016,February,9,26,2,7,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,69,16-Feb,2016,February,9,27,0,1,2,0,0,HB,PRT,Online TA,TA/TO
Resort Hotel,1,12,16-Feb,2016,February,9,27,0,1,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,0,16-Feb,2016,February,9,27,0,1,2,0,0,BB,PRT,Direct,Direct
Resort Hotel,0,123,16-Feb,2016,February,9,27,1,1,2,0,0,FB,ESP,Groups,Direct
Resort Hotel,0,123,16-Feb,2016,February,9,27,1,1,2,0,0,FB,ESP,Groups,Direct
Resort Hotel,0,123,16-Feb,2016,February,9,27,1,1,2,0,0,FB,ESP,Groups,Direct
Resort Hotel,1,74,16-Feb,2016,February,9,27,1,1,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,44,16-Feb,2016,February,9,27,1,1,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,123,16-Feb,2016,February,9,27,1,1,2,0,0,FB,ESP,Groups,Direct
Resort Hotel,0,123,16-Feb,2016,February,9,27,1,1,2,0,0,FB,ESP,Groups,Direct
Resort Hotel,0,123,16-Feb,2016,February,9,27,1,1,2,0,0,FB,ESP,Groups,Direct
Resort Hotel,0,123,16-Feb,2016,February,9,27,1,1,2,0,0,FB,ESP,Groups,Direct
Resort Hotel,1,123,16-Feb,2016,February,9,27,1,1,2,0,0,Undefined,ESP,Groups,Direct
Resort Hotel,0,123,16-Feb,2016,February,9,27,1,1,2,0,0,FB,ESP,Groups,Direct
Resort Hotel,0,123,16-Feb,2016,February,9,27,1,1,2,0,0,FB,ESP,Groups,Direct
Resort Hotel,0,123,16-Feb,2016,February,9,27,1,1,2,0,0,FB,ESP,Groups,Direct
Resort Hotel,0,123,16-Feb,2016,February,9,27,1,1,2,0,0,FB,ESP,Groups,Direct
Resort Hotel,1,123,16-Feb,2016,February,9,27,1,1,2,0,0,Undefined,ESP,Groups,Direct
Resort Hotel,0,123,16-Feb,2016,February,9,27,1,1,2,0,0,FB,ESP,Groups,Direct
Resort Hotel,0,123,16-Feb,2016,February,9,27,1,1,2,0,0,FB,ESP,Groups,Direct
Resort Hotel,0,123,16-Feb,2016,February,9,27,1,1,2,0,0,FB,ESP,Groups,Direct
Resort Hotel,1,42,16-Feb,2016,February,9,27,1,1,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,46,16-Feb,2016,February,9,27,1,1,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,74,16-Feb,2016,February,9,27,1,1,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,44,16-Feb,2016,February,9,27,1,1,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,123,16-Feb,2016,February,9,27,1,1,2,0,0,FB,ESP,Groups,Direct
Resort Hotel,0,123,16-Feb,2016,February,9,27,1,1,2,0,0,FB,ESP,Groups,Direct
Resort Hotel,0,123,16-Feb,2016,February,9,27,1,1,2,0,0,FB,ESP,Groups,Direct
Resort Hotel,1,123,16-Feb,2016,February,9,27,1,1,2,0,0,Undefined,ESP,Groups,Direct
Resort Hotel,1,44,16-Feb,2016,February,9,27,1,1,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,123,16-Feb,2016,February,9,27,1,1,2,0,0,FB,ESP,Groups,Direct
Resort Hotel,0,123,16-Feb,2016,February,9,27,1,1,2,0,0,FB,ESP,Groups,Direct
Resort Hotel,1,74,16-Feb,2016,February,9,27,1,1,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,82,16-Feb,2016,February,9,27,1,1,1,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,123,16-Feb,2016,February,9,27,1,1,2,0,0,FB,ESP,Groups,Direct
Resort Hotel,0,123,16-Feb,2016,February,9,27,1,1,2,0,0,FB,ESP,Groups,Direct
Resort Hotel,0,123,16-Feb,2016,February,9,27,1,1,2,0,0,FB,ESP,Groups,Direct
Resort Hotel,1,5,16-Feb,2016,February,9,27,1,1,2,2,0,HB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,42,16-Feb,2016,February,9,27,2,2,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,120,16-Feb,2016,February,9,27,2,6,1,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,119,16-Feb,2016,February,9,27,2,6,1,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,44,16-Feb,2016,February,10,28,1,0,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,40,16-Feb,2016,February,10,28,2,1,2,2,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,41,16-Feb,2016,February,10,28,2,0,2,0,0,BB,PRT,Direct,Direct
Resort Hotel,1,59,16-Feb,2016,February,10,28,2,5,2,0,0,HB,PRT,Online TA,TA/TO
Resort Hotel,1,32,16-Feb,2016,February,10,28,2,5,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,19,16-Feb,2016,February,10,28,4,6,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,28,16-Feb,2016,February,10,29,3,7,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,138,16-Feb,2016,February,10,29,3,7,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,40,16-Feb,2016,February,10,29,1,4,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,15,16-Mar,2016,March,10,1,0,1,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,144,16-Mar,2016,March,10,1,0,3,1,0,0,HB,PRT,Online TA,TA/TO
Resort Hotel,1,45,16-Mar,2016,March,10,1,0,5,2,0,0,HB,PRT,Groups,Direct
Resort Hotel,1,45,16-Mar,2016,March,10,1,0,5,2,0,0,HB,PRT,Groups,Direct
Resort Hotel,1,45,16-Mar,2016,March,10,1,0,5,2,0,0,HB,PRT,Groups,Direct
Resort Hotel,1,45,16-Mar,2016,March,10,1,0,5,2,0,0,HB,PRT,Groups,Direct
Resort Hotel,1,45,16-Mar,2016,March,10,1,0,5,2,0,0,BB,PRT,Direct,Direct
Resort Hotel,1,45,16-Mar,2016,March,10,1,0,5,2,0,0,HB,PRT,Groups,Direct
Resort Hotel,1,45,16-Mar,2016,March,10,1,0,5,2,0,0,HB,PRT,Groups,Direct
Resort Hotel,1,33,16-Mar,2016,March,10,1,2,6,2,0,0,HB,PRT,Groups,Direct
Resort Hotel,1,57,16-Mar,2016,March,10,1,2,5,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,33,16-Mar,2016,March,10,1,2,6,1,0,0,HB,PRT,Groups,Direct
Resort Hotel,1,61,16-Mar,2016,March,10,1,4,10,2,0,0,BB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,0,16-Mar,2016,March,10,2,0,1,1,0,0,BB,PRT,Corporate,Direct
Resort Hotel,1,219,16-Mar,2016,March,10,2,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,219,16-Mar,2016,March,10,2,2,5,2,0,0,HB,CN,Offline TA/TO,TA/TO
Resort Hotel,1,219,16-Mar,2016,March,10,2,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,118,16-Mar,2016,March,10,2,2,5,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,219,16-Mar,2016,March,10,2,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,219,16-Mar,2016,March,10,2,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,219,16-Mar,2016,March,10,2,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,219,16-Mar,2016,March,10,2,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,219,16-Mar,2016,March,10,2,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,219,16-Mar,2016,March,10,2,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,219,16-Mar,2016,March,10,2,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,219,16-Mar,2016,March,10,2,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,219,16-Mar,2016,March,10,2,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,219,16-Mar,2016,March,10,2,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,219,16-Mar,2016,March,10,2,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,219,16-Mar,2016,March,10,2,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,219,16-Mar,2016,March,10,2,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,219,16-Mar,2016,March,10,2,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,219,16-Mar,2016,March,10,2,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,219,16-Mar,2016,March,10,2,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,219,16-Mar,2016,March,10,2,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO
Resort Hotel,0,131,16-Mar,2016,March,10,2,8,20,2,0,0,BB,CN,Offline TA/TO,TA/TO
Resort Hotel,0,0,16-Mar,2016,March,10,3,0,1,1,0,0,BB,PRT,Corporate,Corporate
Resort Hotel,1,7,16-Mar,2016,March,10,3,0,3,1,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,7,16-Mar,2016,March,10,3,0,3,1,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,2,16-Mar,2016,March,10,4,0,1,2,0,0,BB,PRT,Direct,Direct
Resort Hotel,1,30,16-Mar,2016,March,10,4,0,1,1,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,0,16-Mar,2016,March,10,4,0,1,2,0,0,BB,PRT,Online TA,TA/TO
